Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
Spring,2016,"MOMENI, A. (co-taught)",ART,60741,URBAN INTERVENTION,A,Lect,2,2,100%,9.5,3,4,3.5,4,3.5,4,3,3.5,4
Fall,2016,"SHEA, L. (co-taught)",ART,60746,EXPANDED THEATER,A,Lect,3,3,100%,6,4.33,2.33,2,3,4,2.67,4.67,3.33,3
Fall,2016,"MOMENI, A. (co-taught)",ART,60746,EXPANDED THEATER,A,Lect,3,3,100%,6,3.67,2.67,2.33,3.33,3.33,2.67,3.67,3,3
Spring,2016,ADAM WELCH,ART,60791,MFA INTEGRATIVE SEM,A,Lect,9,17,53%,7.75,2.78,2.56,2.67,2.56,2.25,2.33,2.78,2.33,2.22
Fall,2016,SUSANNE SLAVICK,ART,60791,MFA INTEGRATIVE SEM,A,Lect,6,16,38%,8.5,5,4.5,4.5,4.83,4.83,4.83,4.83,5,5
Spring,2016,DARIA WARD,CFA,62103,MODERN DANCE WRKSHP,A,Lect,25,52,48%,2.48,4.76,4.64,4.56,4.72,4.68,4.76,4.84,4.76,4.68
Fall,2016,FRANCESCA TORELLO,CFA,62105,EXPLRNG PGH,A,Lect,42,72,58%,6.45,3.83,3.07,3.1,3.14,3.33,3.12,4.1,3.02,2.93
Spring,2016,KRISTEN KOVAK,CFA,62110,PASSPORT TO THE ARTS,A,Lect,19,25,76%,5.16,4.89,4.89,4.84,4.53,4.95,4.78,4.95,4.84,4.89
Fall,2016,KRISTEN KOVAK,CFA,62110,PASSPORT TO THE ARTS,A,Lect,10,15,67%,6.8,4.5,4.7,4.5,4.4,4.7,4.7,4.8,4.7,4.6
Spring,2016,JAMIE GRUZSKA,CFA,62141,B & W PHOTOGRAPHY I,A,Lect,6,8,75%,10,4.83,4.67,4.83,4.83,5,5,5,5,4.83
Fall,2016,MARTIN PREKOP,CFA,62141,B & W PHOTOGRAPHY I,A,Lect,3,6,50%,11,4.67,4.67,4.67,5,4.67,5,4.67,5,5
Spring,2016,IVETTE SPRADLIN,CFA,62141,B & W PHOTOGRAPHY I,B,Lect,2,5,40%,12.5,5,4.5,4.5,5,5,4.5,5,4,4
Fall,2016,ELIZABETH GRIFFIN,CFA,62141,B & W PHOTOGRAPHY I,B,Lect,3,6,50%,9,5,4.67,5,5,4.33,5,5,5,5
Spring,2016,PATRICIA MAURIDES,CFA,62141,B & W PHOTOGRAPHY I,C,Lect,4,8,50%,10.25,5,5,5,4.75,5,5,5,4.75,5
Fall,2016,AARON BLUM,CFA,62141,B & W PHOTOGRAPHY I,C,Lect,2,5,40%,6.5,5,4.5,4.5,5,4.5,4.5,5,4.5,4.5
Spring,2016,AARON BLUM,CFA,62142,DIGITAL PHOTOGRPHY I,A,Lect,6,10,60%,7,4.17,4,4.33,4.5,4.33,4.83,4.67,4.5,4.5
Fall,2016,DYLAN VITONE,CFA,62142,DIGITAL PHOTOGRPHY I,A,Lect,5,10,50%,8,5,4.8,4.4,5,5,4.8,5,5,5
Fall,2016,DARAGH BYRNE,CFA,62150,INT MDIA SNTH & ANLS,1,Lect,27,35,77%,8.11,4.33,3.74,4.19,4,4.33,4.07,4.63,4.11,3.96
Fall,2016,DANA CUPKOVA,CFA,62207,IDEATE VAR GEO I,A2,Lect,1,7,14%,8,4,3,4,5,4,4,5,4,4
Spring,2016,JOSHUA BARD,CFA,62225,GEN MOD,A,Lect,22,47,47%,8.36,4.41,3.68,3.68,3.41,3.76,3.45,4.64,3.68,3.27
Fall,2016,JOSHUA BARD,CFA,62225,GEN MOD,A,Lect,30,55,55%,7.4,4.57,4.07,4.07,3.63,4.03,3.79,4.69,3.93,3.76
Spring,2016,T. ROSS MANTLE,CFA,62240,UNFOLD ENVIRON,A,Lect,1,5,20%,8,3,3,3,4,5,3,3,4,4
Spring,2016,MARTIN PREKOP,CFA,62241,BL WH PHOTOGRPHY II,A,Lect,2,6,33%,9.5,4.5,4,4,4.5,4.5,4.5,4.5,5,5
Fall,2016,JAMIE GRUZSKA,CFA,62241,BL WH PHOTOGRPHY II,A,Lect,5,7,71%,11,5,4.6,4.8,5,5,5,5,5,5
Fall,2016,MARK PERROTT,CFA,62245,PORTRAIT PHOTOGRAPHY,A,Lect,6,7,86%,9.2,4.83,4.83,4.83,4.83,5,5,5,4.83,4.83
Summer,2016,JANET FEINDEL,CFA,62310,ALEXANDER TECHNIQUE,S,Lect,2,3,67%,6.5,5,5,5,5,5,5,5,5,5
Fall,2016,CHARLEE BRODSKY,CFA,62326,PHOTOGRAPHIC NARRATV,A,Lect,1,4,25%,8,5,4,5,4,4,5,3,4,4
Spring,2016,SVENJA DROUVEN,CFA,62347,HOT GLASS II,D,Lect,2,6,33%,3.5,5,5,5,5,5,5,5,5,5
Spring,2016,PATRICIA MAURIDES,CFA,62358,ART & BIOLOGY,A,Lect,5,7,71%,8.6,5,4.8,4.8,4.4,4.8,4.8,5,5,4.8
Spring,2016,LINDA BENEDICT-JONES,CFA,62360,PHTGR & PHOTGY WW II,A,Lect,6,14,43%,7,5,5,5,4.5,4.67,4.83,5,5,4.83
Fall,2016,"BENEDICT-JONES, L. (co-taught)",CFA,62371,PHOTOG FIRST 100 YRS,A,Lect,8,12,67%,5.38,4.75,4.38,4.38,3.88,4.25,4.63,4.75,4.88,4.38
Fall,2016,"ORESICK, D. (co-taught)",CFA,62371,PHOTOG FIRST 100 YRS,A,Lect,8,12,67%,5.38,4.63,4.25,4.13,4.13,4.5,4.75,4.75,4.75,4.5
Spring,2016,ELIZABETH GRIFFIN,CFA,62375,LARGE FORMAT PHOTO,A,Lect,4,5,80%,9.5,5,5,5,4.75,4.5,5,5,5,4.75
Fall,2016,DYLAN VITONE,CFA,62398,TOPICS IN PHOTOGRPHY,A,Lect,1,2,50%,5,5,5,5,5,5,5,5,5,5
Spring,2016,"BLOCK, R. (co-taught)",CFA,62408,THTR ARCH I,A3,Lect,2,14,14%,3.5,5,3.5,4,5,4.5,4,5,4.5,4.5
Spring,2016,"HAYES, H. (co-taught)",CFA,62408,THTR ARCH I,A3,Lect,2,14,14%,3.5,5,4,4,5,4.5,4,5,4.5,4.5
Spring,2016,"BLOCK, R. (co-taught)",CFA,62418,THTR ARCH II,A4,Lect,4,12,33%,10.5,4.5,4,4.25,4.5,4.5,4.25,4.5,4.25,4.5
Spring,2016,"HAYES, H. (co-taught)",CFA,62418,THTR ARCH II,A4,Lect,4,12,33%,14.5,4.75,4.25,4.5,4.75,5,4.75,4.5,4.75,4.5
Fall,2016,KIMBERLY BECK,CFA,62473,BOOKS ZINS & MULTPLS,A,Lect,1,2,50%,5,4,2,2,2,4,3,5,3,3
Fall,2016,PETER ALI,CFA,62478,DIGITOOL,A1,Lect,4,12,33%,6.5,4.75,4.5,4.75,5,4.5,4.75,5,4.75,4.5
Fall,2016,PETER ALI,CFA,62478,DIGITOOL,A2,Lect,9,16,56%,5.33,4.22,4.44,4.33,4,3.89,4.44,4.56,4.44,4.22
Spring,2016,PETER ALI,CFA,62478,DIGITOOL,A3,Lect,5,23,22%,3.2,3.6,4,3.4,3.2,4,3.8,4.4,2.8,3.2
Spring,2016,PETER ALI,CFA,62478,DIGITOOL,A4,Lect,7,15,47%,3.71,5,4.71,4.29,4.43,4.5,4.17,4.57,4.5,4.71
Spring,2016,CHRISTINA CIARDULLO,CFA,62492,MARS HAB,A,Lect,10,14,71%,8.9,4.3,3.8,3.9,3.9,4.2,3.4,4.7,3.8,3.4
Fall,2016,"LIMAURO, C. (co-taught)",CFA,62661,IN & EXP PSCH BRD LG,A1,Lect,3,8,38%,2,4.67,4.67,4.67,5,5,4.33,5,5,5
Fall,2016,"SHIMIZU, E. (co-taught)",CFA,62661,IN & EXP PSCH BRD LG,A1,Lect,3,8,38%,2,5,5,5,5,5,5,5,5,5
Spring,2016,"LIMAURO, C. (co-taught)",CFA,62661,IN & EXP PSCH BRD LG,A4,Lect,4,5,80%,3.5,4.5,3.75,4.5,4.5,4.5,4.25,4.75,4.25,5
Spring,2016,"SHIMIZU, E. (co-taught)",CFA,62661,IN & EXP PSCH BRD LG,A4,Lect,4,5,80%,3.5,4.25,4.75,4.75,4.75,4.67,4.5,4.75,4.75,5
Fall,2016,DANA CUPKOVA,CFA,62707,IDEATE VAR GEO I GRD,A2,Lect,10,10,100%,6.33,4.1,3.8,4,3.8,4,4,4,4,4.2
Fall,2016,GOLAN LEVIN,CFA,62910,CFA-EM2 THES STUD,A,Lect,1,3,33%,17,5,5,5,4,5,5,5,5,5
Fall,2016,"ROHRBACH, S. (co-taught)",DES,51101,STUDIO: DESIGN,A,Lect,42,42,100%,18.76,4.24,3.5,3.51,3.83,4.02,3.93,4.21,3.83,3.9
Fall,2016,"STADELMEIER, S. (co-taught)",DES,51101,STUDIO: DESIGN,A,Lect,42,42,100%,18.61,3.95,3.19,3.43,3.45,4.07,3.83,3.1,3.66,3.9
Spring,2016,"CHUNG, W. (co-taught)",DES,51102,DESIGN LAB,A,Lect,32,34,94%,17.56,4.59,4.56,4.41,4.47,4.34,4.56,4.84,4.72,4.63
Spring,2016,"TWIGG, A. (co-taught)",DES,51102,DESIGN LAB,A,Lect,32,34,94%,17.66,4.75,4.66,4.68,4.69,4.56,4.66,4.78,4.72,4.66
Spring,2016,"SHIM, K. (co-taught)",DES,51102,DESIGN LAB,A,Lect,32,34,94%,17.77,4.53,4.22,4.28,4.66,4.44,4.56,4.84,4.53,4.72
Fall,2016,"BASKINGER, M. (co-taught)",DES,51121,VISUALIZING,A,Lect,42,42,100%,17.29,4.57,4.36,4.36,4.38,4.52,4.43,4.64,4.5,4.45
Fall,2016,"ZYWICA, M. (co-taught)",DES,51121,VISUALIZING,A,Lect,42,42,100%,17.29,4.24,3.95,4.1,4.07,4.19,4.19,4.55,4.05,4.38
Spring,2016,"MENTZER, M. (co-taught)",DES,51122,COLLAB. VISUALIZING,A,Lect,23,34,68%,16.09,4.91,4,4.22,4.52,4.61,4.74,4.83,4.57,4.43
Spring,2016,"ZYWICA, M. (co-taught)",DES,51122,COLLAB. VISUALIZING,A,Lect,23,34,68%,15.86,4.78,4.39,4.39,4.7,4.43,4.65,4.83,4.57,4.61
Spring,2016,DYLAN VITONE,DES,51132,INTRO TO PHOTO DESGN,A3,Lect,6,18,33%,5,4.67,4.33,4.5,4.5,4.17,4.2,4.5,4.67,4.5
Spring,2016,DYLAN VITONE,DES,51132,INTRO TO PHOTO DESGN,B3,Lect,8,16,50%,4.63,4.75,4.5,4.5,3.88,4.5,4.5,4.63,4.63,4.5
Spring,2016,CHARLEE BRODSKY,DES,51134,PHOTO DESIGN II,A4,Lect,9,18,50%,3.33,4.78,4.89,4.78,4.89,4.67,4.78,5,4.67,4.56
Spring,2016,CHARLEE BRODSKY,DES,51134,PHOTO DESIGN II,B4,Lect,13,16,81%,5.23,4.77,4.77,4.69,4.46,4.46,4.54,4.85,4.54,4.54
Fall,2016,"BRODSKY, C. (co-taught)",DES,51171,PLACING,A,Lect,43,50,86%,7.43,4.33,4.23,4.07,3.95,4.16,4.21,4.67,4.26,4.51
Fall,2016,"TONKINWISE, C. (co-taught)",DES,51171,PLACING,A,Lect,43,50,86%,7.46,4.58,4.35,4.51,3.67,4.86,4.63,4.47,4.72,4.6
Spring,2016,"TONKINWISE, C. (co-taught)",DES,51172,SYSTEMS,A,Lect,27,43,63%,6.89,4.56,3.93,4.11,3.74,4.67,4.3,4.59,4.52,4.27
Spring,2016,"SCOTT, K. (co-taught)",DES,51172,SYSTEMS,A,Lect,27,43,63%,6.78,4.07,3.63,3.74,3.89,3.93,3.85,4.59,3.74,4.11
Fall,2016,BRETT YASKO,DES,51173,HUMAN EXPER IN DES,A,Lect,21,39,54%,4.14,4.38,3.95,3.95,3.62,4.33,4.19,4.19,4.24,4.14
Spring,2016,MOLLY STEENSON,DES,51208,RESEARCH METHODS,A3,Lect,23,46,50%,7.64,4.17,3.48,3.83,3.43,4.3,4.18,4.39,3.83,3.61
Fall,2016,MARK MENTZER,DES,51221,COLOR & COMMUNICTN,A,Lect,14,17,82%,10.86,4.71,3.43,3.79,4.14,4.64,4.5,4.86,4.36,4
Fall,2016,MARK MENTZER,DES,51221,COLOR & COMMUNICTN,B,Lect,14,17,82%,10.38,4.71,3.5,3.86,4.43,4.29,4.14,4.92,4.29,4
Fall,2016,DANIEL BOYARSKI,DES,51225,COMMUNIC STUDIO I,A1,Lect,10,14,71%,14.56,5,5,4.8,5,4.9,5,5,5,5
Fall,2016,DANIEL BOYARSKI,DES,51225,COMMUNIC STUDIO I,A2,Lect,10,10,100%,14.8,5,5,5,5,4.8,5,5,5,5
Fall,2016,ANDREW TWIGG,DES,51227,PROTOLAB I:COMMNCTNS,A1,Lect,10,14,71%,9,4.8,4.8,4.7,4.8,4.7,4.8,4.9,4.7,4.3
Fall,2016,ANDREW TWIGG,DES,51227,PROTOLAB I:COMMNCTNS,A2,Lect,9,9,100%,8.11,5,4.89,4.89,4.78,5,5,5,5,4.89
Spring,2016,STACIE ROHRBACH,DES,51228,COMMUNIC STUDIO II,A,Lect,20,22,91%,15.6,4.9,4.8,4.9,4.85,4.7,4.85,4.95,4.85,4.75
Fall,2016,DYLAN VITONE,DES,51229,DIGTL PHOTO IMAGING,A,Lect,12,17,71%,7.45,4.75,4.64,4.67,4.58,4.5,4.75,4.75,4.67,4.67
Spring,2016,MYRNA ROSEN,DES,51231,CALLIGRAPHY I,A,Lect,3,11,27%,7,4.67,4.67,4.67,4.67,5,4.67,5,4.67,4.67
Fall,2016,MYRNA ROSEN,DES,51231,CALLIGRAPHY I,A,Lect,6,11,55%,8,4.17,3.67,3.83,4.17,4.33,3.83,4.67,4,4.17
Spring,2016,MYRNA ROSEN,DES,51232,CALLIGRAPHY II,A,Lect,3,4,75%,7,5,4.67,4.67,5,5,4.67,5,5,5
Fall,2016,MYRNA ROSEN,DES,51232,CALLIGRAPHY II,A,Lect,1,2,50%,5,4,3,3,3,4,5,4,4,4
Spring,2016,MICHAEL ARNOLD MAGES,DES,51236,INFORMATION DESIGN,A,Lect,4,11,36%,7.25,4.5,4.25,4.75,3.75,5,4.75,5,4.75,4.75
Spring,2016,ANDREW TWIGG,DES,51239,PROTOLAB II:COMMUNIC,A,Lect,19,22,86%,6.79,4.68,4.47,4.58,4.47,4.58,4.47,4.68,4.37,4.16
Fall,2016,STEPHEN STADELMEIER,DES,51242,HW THNGS WK: MEC ELE,A,Lect,8,11,73%,7.63,5,4.5,4.5,4.63,5,5,4.75,4.88,4.88
Fall,2016,MATTHEW ZYWICA,DES,51245,PRODUCTS STUDIO I,A1,Lect,8,10,80%,22.38,5,4.88,4.75,5,5,5,5,5,4.88
Fall,2016,MATTHEW ZYWICA,DES,51245,PRODUCTS STUDIO I,A2,Lect,7,8,88%,18.57,4.86,4.43,4.71,4.71,4.57,4.57,4.71,4.57,4.43
Fall,2016,MATTHEW SASS,DES,51247,PROTOLAB I:PRODUCTS,A1,Lect,6,10,60%,7.67,4.67,4.83,5,4.83,4.67,4.67,4.83,4.67,4.83
Fall,2016,MATTHEW SASS,DES,51247,PROTOLAB I:PRODUCTS,A2,Lect,7,8,88%,8,4,4.14,3.71,4.14,4.14,4.29,4.29,4.29,3.71
Spring,2016,"BASKINGER, M. (co-taught)",DES,51248,PRODUCTS STUDIO II,A,Lect,11,14,79%,16.73,4.55,4.36,4.64,4.82,4.82,4.91,4.64,4.64,4.73
Spring,2016,"MERRIMAN, T. (co-taught)",DES,51248,PRODUCTS STUDIO II,A,Lect,11,14,79%,14.73,4.64,4.36,4.55,4.45,4.36,4.73,4.91,4.55,4.73
Spring,2016,THOMAS MERRIMAN,DES,51249,PROTOLAB II:PRODUCTS,A,Lect,10,14,71%,11,4.7,4.4,4.7,4.8,4.7,4.7,4.9,4.5,4.6
Summer,2016,"BEALE, M. (co-taught)",DES,51260,DESIGN FUNDAMENTALS,E,Lect,4,11,36%,19.5,4.5,5,4.75,4.5,4.75,4.75,5,4.5,5
Summer,2016,"VITONE, D. (co-taught)",DES,51260,DESIGN FUNDAMENTALS,E,Lect,4,11,36%,15.75,4.75,4.75,4.75,4.75,5,5,5,5,5
Summer,2016,"ROHRBACH, S. (co-taught)",DES,51260,DESIGN FUNDAMENTALS,E,Lect,4,11,36%,16.5,5,5,5,4.75,5,5,5,4.75,5
Summer,2016,"CHUNG, W. (co-taught)",DES,51260,DESIGN FUNDAMENTALS,E,Lect,4,11,36%,14.75,5,5,5,5,5,5,5,5,5
Spring,2016,DEEPA BUTOLIYA,DES,51264,INDSTRL DSGN FNDMTLS,A,Lect,11,22,50%,7.67,3.45,2.64,3,3.09,3.64,2.82,3.36,2.82,2.91
Fall,2016,PETER SCUPELLI,DES,51265,ENVIRON STUDIO I,A1,Lect,4,7,57%,24,4.75,4,4,4.75,5,4.75,4.75,4.75,4.75
Fall,2016,PETER SCUPELLI,DES,51265,ENVIRON STUDIO I,A2,Lect,12,14,86%,16.5,4.58,3.92,3.92,4,4,3.67,4.58,4.17,4
Fall,2016,AUSTIN LEE,DES,51267,PROTOLAB I: ENVRNMNT,A1,Lect,4,7,57%,24,5,4,4,5,4.75,4.75,5,4.75,4.75
Fall,2016,AUSTIN LEE,DES,51267,PROTOLAB I: ENVRNMNT,A2,Lect,10,14,71%,16,4.5,4,3.8,4.1,4.11,3.4,4.2,3.8,4
Spring,2016,AUSTIN LEE,DES,51268,ENVIRON STUDIO II,A,Lect,8,8,100%,16.13,4.75,4,4.13,4.75,4.75,4.5,4.88,4.75,4.5
Spring,2016,STEPHEN STADELMEIER,DES,51269,PROTOLAB II:ENVRNMNT,A,Lect,8,8,100%,16.13,5,4.57,4.29,4.71,4.86,4.29,4.86,4.86,4.71
Fall,2016,BRUCE HANINGTON,DES,51271,HOW PEOPLE WORK,A,Lect,35,39,90%,7.4,3.89,3.86,4.06,3.4,4.06,3.94,4.37,3.77,3.6
Spring,2016,"aansari, . (co-taught)",DES,51272,CULTURES,A4,Lect,35,47,74%,5.18,3.47,3.38,3.35,2.64,3.85,3.79,3.18,3.21,3.59
Spring,2016,"TONKINWISE, C. (co-taught)",DES,51272,CULTURES,A4,Lect,35,47,74%,5.28,4.11,3.74,4,3.26,4.41,4.26,4.14,4.26,3.77
Spring,2016,KYUHA SHIM,DES,51302,CD IV: DES. W/SYSTMS,A,Lect,11,13,85%,10.18,4,2.55,2.64,3,3.36,2.82,4.73,3,2.91
Spring,2016,WAYNE CHUNG,DES,51312,PRODUCTS IN SYS IDIV,A,Lect,10,19,53%,14.4,3.9,4.2,3.9,4.3,4.1,4,4.44,4.33,4.11
Fall,2016,CHARLEE BRODSKY,DES,51321,PHOTOGRAPHIC NARRTVE,A,Lect,3,8,38%,9,5,4.67,4.67,5,4.67,4.67,5,5,5
Spring,2016,DYLAN VITONE,DES,51322,ADVD DIGITAL IMAGING,A4,Lect,7,13,54%,5.43,5,4.86,4.86,4.57,4.71,5,4.57,4.71,5
Fall,2016,KRISTIN HUGHES,DES,51323,COMMNCTNS STUDIO III,A,Lect,17,24,71%,20.59,4.24,4,3.88,3.71,4.18,3.41,3.59,3.76,3.88
Fall,2016,CHRISTOPHER STYGAR,DES,51324,BASIC 3D PROTOTYPING,A1,Lect,4,9,44%,4.25,5,4.75,5,5,4.75,5,5,5,5
Fall,2016,ANDREW TWIGG,DES,51327,INTRO TO WEB DESIGN,A,Lect,13,17,76%,7.85,4.62,4.54,4.54,4.31,4.69,4.69,4.69,4.54,4.62
Spring,2016,ANDREW TWIGG,DES,51328,ADVANCED WEB DESIGN,A,Lect,7,14,50%,8.43,5,4.71,4.86,5,4.86,4.71,4.86,4.86,4.71
Spring,2016,MYRNA ROSEN,DES,51331,ADV CALLIGRAPHY I,A,Lect,3,3,100%,7,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67
Spring,2016,MYRNA ROSEN,DES,51332,ADV CALLIGRAPHY II,A,Lect,1,2,50%,5,5,5,5,5,5,5,5,5,5
Fall,2016,WAYNE CHUNG,DES,51341,HOW THINGS ARE MADE,A,Lect,12,17,71%,8.75,4.5,4.75,4.5,4.17,4.58,4.58,4.75,4.58,4.42
Fall,2016,ERIC ANDERSON,DES,51343,PRODUCTS STUDIO III,A,Lect,12,15,80%,16.92,4.25,3.83,3.75,4.08,3.75,3.92,3.83,4.08,3.83
Fall,2016,"MERRIMAN, T. (co-taught)",DES,51344,ADV DIGTL PROTOTYPNG,A1,Lect,4,6,67%,7.25,5,4.75,4.75,4.75,5,5,4.75,5,4.75
Fall,2016,"SASS, M. (co-taught)",DES,51344,ADV DIGTL PROTOTYPNG,A1,Lect,4,6,67%,7.25,4.75,4.75,4.75,4.25,4.75,4.5,4.75,4.75,4.75
Fall,2016,THOMAS MERRIMAN,DES,51346,PRODCTN PROTOTYPING,A2,Lect,4,6,67%,6,5,5,5,5,5,5,5,5,5
Fall,2016,WAYNE CHUNG,DES,51359,TOOLS FOR UX DESIGN,A,Lect,5,14,36%,13,4.6,4.2,4.4,4.8,5,4.8,4.4,4.75,4.2
Fall,2016,ELIZABETH CRUZE,DES,51363,ENVRNMNTS STUDIO III,A,Lect,3,6,50%,18.67,3.67,3.33,3.33,2.33,3.67,3,5,3.33,3.67
Spring,2016,MARK MENTZER,DES,51364,DRAWING SPACES,A,Lect,3,12,25%,9,5,4.67,4.67,5,5,5,5,5,5
Fall,2016,KYUHA SHIM,DES,51365,INFORMATION & SPACE,A,Lect,6,11,55%,9.5,4.5,3.33,3.5,4.83,4,4,5,4,4.17
Fall,2016,PETER SCUPELLI,DES,51371,FUTURES,A,Lect,43,48,90%,6.86,4.3,3.14,3.33,3.1,3.79,3.43,4.5,3.53,2.79
Spring,2016,CHARLEE BRODSKY,DES,51375,MEANING IN IMAGES,A3,Lect,3,8,38%,7,5,5,5,5,5,5,5,5,5
Spring,2016,MATTHEW ZYWICA,DES,51376,SEMANTICS & AESTHTCS,A3,Lect,2,7,29%,5,4.5,3,3.5,4.5,4.5,4,4.5,3.5,3.5
Spring,2016,"RETTIG, M. (co-taught)",DES,51384,SOC INNOV & TRANSTN,A4,Lect,3,8,38%,7,5,4.67,4.67,5,5,5,5,5,5
Spring,2016,"DU PLESSIS, J. (co-taught)",DES,51384,SOC INNOV & TRANSTN,A4,Lect,3,8,38%,7,5,5,5,5,5,5,5,5,5
Spring,2016,MOLLY STEENSON,DES,51385,DESIGN FOR SERVICE,A,Lect,11,12,92%,10.73,5,4.64,4.45,4.36,4.91,4.55,4.82,4.55,4.55
Spring,2016,GIDEON KOSSOFF,DES,51386,HOLISM & DESIGN,A,Lect,1,5,20%,8,5,4,5,5,5,5,5,4,5
Spring,2016,"BRODSKY, C. (co-taught)",DES,51390,SOC IXD IN COMMUNITY,A,Lect,4,8,50%,9.5,4.5,4.25,3.75,4.5,4.5,4.5,4.75,4.5,4.5
Spring,2016,"TONKINWISE, C. (co-taught)",DES,51390,SOC IXD IN COMMUNITY,A,Lect,4,8,50%,10,4.25,4,3.5,4.25,4.25,4.25,4.25,4.25,4.25
Spring,2016,ANDY NORMAN,DES,51391,MORALITY PLAY,A,Lect,3,3,100%,8,3.67,4,3.33,3,3.33,3.33,4,3.67,3.33
Summer,2016,CHARLEE BRODSKY,DES,51397,PHOTO INDEPN STUDY,A,Lect,1,4,25%,5,5,5,5,5,5,5,5,5,5
Spring,2016,WAYNE CHUNG,DES,51399,JR INDEPENDENT STUDY,B,Lect,1,2,50%,11,3,3,3,3,3,3,4,3,5
Spring,2016,ANDREW TWIGG,DES,51399,JR INDEPENDENT STUDY,D,Lect,1,2,50%,5,5,5,5,5,5,5,5,5,5
Fall,2016,"BASKINGER, M. (co-taught)",DES,51401,SENIOR DESIGN LAB,A,Lect,6,33,18%,10,4.67,4.67,4.83,4.83,5,4.67,4.83,4.67,4.33
Fall,2016,"ARNOLD MAGES, M. (co-taught)",DES,51401,SENIOR DESIGN LAB,A,Lect,6,33,18%,11.67,4.6,4.17,4.17,3.5,4.33,4.17,4.83,4,4.33
Fall,2016,"LOCKTON, D. (co-taught)",DES,51401,SENIOR DESIGN LAB,A,Lect,6,33,18%,12.67,5,4.83,4.83,4.83,4.83,4.83,5,5,5
Spring,2016,KRISTIN HUGHES,DES,51404,SR PROJECT,A,Lect,3,13,23%,14,4,3.67,3.33,3.33,3.33,3,3,3.67,3.33
Spring,2016,DYLAN VITONE,DES,51404,SR PROJECT,B,Lect,8,18,44%,12.25,4.5,3.75,3.63,3.5,4,3.63,3.88,3.75,3.75
Spring,2016,aansari,DES,51422,INTERACTION DESIGN,A,Lect,13,24,54%,8.69,3,2.69,3,2.54,3.54,3.31,3.08,2.85,2.85
Fall,2016,JOSEPH DICEY,DES,51425,BEGINNING BK ARTS LB,A,Lect,3,10,30%,4,4.33,3,3.67,4,4,4.67,3.67,3.33,3.67
Spring,2016,JOSEPH DICEY,DES,51426,BEGINNING BK ARTS LB,A,Lect,7,12,58%,5,4.43,4,3.57,3.86,4,4.57,4.43,4.14,4.29
Fall,2016,DANIEL BOYARSKI,DES,51428,TIME MOTION & CMMCTN,A,Lect,8,13,62%,14.38,4.88,4.75,4.75,4.75,4.75,4.5,4.88,4.63,4.75
Spring,2016,MARK BASKINGER,DES,51434,EXPERIMENTAL FORM,A,Lect,6,12,50%,18.83,4.17,4.17,4,3.67,3.67,4.17,3.33,4,4.17
Fall,2016,"ZAPANTA, C. (co-taught)",DES,51441,FOUNDTN BME DESIGN,A,Lect,6,7,86%,6,4.33,3.67,3.67,4,3.5,3.67,4.67,4.17,3.67
Fall,2016,"CHUNG, W. (co-taught)",DES,51441,FOUNDTN BME DESIGN,A,Lect,6,7,86%,6,5,5,5,5,5,5,5,5,5
Spring,2016,"ZAPANTA, C. (co-taught)",DES,51442,BME DESIGN PROJECT,A,Lect,1,6,17%,5,3,4,4,4,3,3,4,4,4
Spring,2016,"CHUNG, W. (co-taught)",DES,51442,BME DESIGN PROJECT,A,Lect,1,6,17%,2,3,2,2,3,4,2,3,3,4
Fall,2016,THOMAS MERRIMAN,DES,51451,FUND JOIN FURN DESGN,A,Lect,2,7,29%,11,5,5,5,5,5,5,5,5,5
Fall,2016,"HUGHES, K. (co-taught)",DES,51473,DESGN PCY HUMTRN IMP,A,Lect,2,6,33%,11,5,4,4,4.5,5,5,5,4.5,4.5
Fall,2016,"ZAK, T. (co-taught)",DES,51473,DESGN PCY HUMTRN IMP,A,Lect,2,6,33%,11,5,4,4,4,4.5,4.5,5,4.5,4.5
Fall,2016,DEEPA BUTOLIYA,DES,51478,SPECULATIVE CRIT DES,A,Lect,1,7,14%,8,3,2,2,4,4,3,5,3,2
Spring,2016,GOLAN LEVIN,DES,51482,INTRACT ART COMP DES,A,Lect,2,3,67%,14,5,5,5,5,4,5,5,5,5
Spring,2016,STACIE ROHRBACH,DES,51486,LEARNER EXPERNC DES,A,Lect,9,9,100%,9.33,4.89,4.33,4.78,4.89,4.78,4.44,5,4.89,4.56
Spring,2016,ETHAN FRIER,DES,51499,SR INDEPENDENT STUDY,C,Lect,1,5,20%,8,5,5,5,5,5,5,5,5,5
Fall,2016,CAMERON TONKINWISE,DES,51601,MA SEM I: DES THNKNG,A,Lect,18,18,100%,9.83,3.39,3.22,3.72,2.94,4.59,4.39,3.61,3.83,3.94
Fall,2016,ANDREW TWIGG,DES,51611,MA STUD I: VIS COMM,A,Lect,16,16,100%,15.81,4.81,4.69,4.5,3.88,4.31,4.27,5,4.75,4.44
