Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
Spring,2016,MARIANA ACHUGAR,ML,82456,TPC HISPNC STUDIES,A,Lect,2,5,40%,9.5,5,5,5,5,5,5,5,5,5
Fall,2016,KEIKO KODA,ML,82473,TPCS IN JAPANES STDS,A,Lect,1,5,20%,14,2,1,1,2,1,1,4,2,2
Spring,2016,YOSHIHIRO YASUHARA,ML,82474,TPCS JAPANESE STDIES,A,Lect,3,4,75%,6,5,4.67,5,5,5,5,5,5,5
Spring,2016,SUE-MEI WU,ML,82495,TPCS IN APPLD SLA,A,Lect,5,5,100%,6.2,5,4.8,4.8,5,5,5,4.8,4.8,4.8
Spring,2016,MICHAEL WEST,ML,82499,ALT BREAK PROJ LANG,A,Lect,4,11,36%,3.5,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75
Fall,2016,GANG LIU,ML,82533,CLTRL TPCS CHIN STDS,A,Lect,4,8,50%,5,5,5,5,5,5,5,5,5,5
Spring,2016,SUSAN POLANSKY,ML,82580,SR SEM MODERN LANG,A,Lect,15,28,54%,2.8,4.87,4.93,4.93,4.73,4.93,4.73,5,4.6,4.53
Spring,2016,SETH WIENER,ML,82585,TP SCND LANG ACQSTN,A,Lect,1,2,50%,5,5,5,5,5,5,5,5,5,5
Fall,2016,GANG LIU,ML,82701,CLTR STUD ELCT-GRAD,B,Lect,4,4,100%,4.25,5,5,4.75,4.5,4.75,4.75,5,5,5
Fall,2016,"LITT, B. (co-taught)",ML,82701,CLTR STUD ELCT-GRAD,D,Lect,1,2,50%,5,4,4,3,3,4,4,5,4,3
Spring,2016,ELIZABETH RANGEL,ML,82732,TPC APPL SCD LANG AC,B,Lect,5,6,83%,6.2,4.6,4.4,4.6,4,4.8,4.8,4.4,4.4,4.6
Spring,2016,MARIANA ACHUGAR,ML,82780,GRAD RESRCH SEMINAR,A,Lect,4,7,57%,2,5,5,4.5,4.5,5,5,5,5,4.75
Spring,2016,GABRIELE MAIER,ML,82781,TUTOR COMM OUTREACH,A,Lect,2,2,100%,9.5,5,4.5,4.5,4,4.5,5,5,4.5,4.5
Fall,2016,NAOKO TAGUCHI,ML,82783,SC LNG ACQ THRY RSCH,A,Lect,10,11,91%,10.7,4.6,4.7,4.3,4.67,4.78,4.67,4.78,4.67,4.67
Fall,2016,CANDACE SKIBBA,ML,82793,TCHG MTHDG FORGN LNG,A,Lect,7,9,78%,7.57,4.86,3.86,4.43,4.57,4.43,4,4.5,4.29,4.29
Spring,2016,VEDRAN DRONJIC,ML,82878,UNDRSTND SEC LNG FLU,A,Lect,2,2,100%,9.5,5,4.5,4.5,5,4.5,5,5,4.5,4
Fall,2016,REMI VAN COMPERNOLLE,ML,82885,QUALITATIVE METHODS,A,Lect,6,7,86%,9.5,5,4.5,4.5,4.33,5,4.67,5,4.5,4.5
Spring,2016,FELIPE GOMEZ,ML,82888,TP SCND LANG ACQSTN,A,Lect,8,9,89%,11,4,3.13,3,4,3.5,2.88,4.25,3.13,2.75
Fall,2016,SETH WIENER,ML,82888,TP SCND LANG ACQSTN,A,Lect,8,9,89%,8.38,5,5,5,5,5,5,5,5,5
Spring,2016,SETH WIENER,ML,82888,TP SCND LANG ACQSTN,B,Lect,6,7,86%,9.5,4.83,5,5,4.83,5,5,5,5,5
Fall,2016,KEIKO KODA,ML,82888,TP SCND LANG ACQSTN,B,Lect,7,9,78%,8,4.86,3.71,4.29,4.29,4.71,4.14,4.71,4.14,3.86
Spring,2016,REMI VAN COMPERNOLLE,ML,82888,TP SCND LANG ACQSTN,C,Lect,4,5,80%,8.75,5,4.25,4.75,4.5,5,5,5,5,5
Spring,2016,KEIKO KODA,ML,82890,RSRCH TRN SEC LNG RD,A,Lect,3,5,60%,7,5,3.33,4,4.67,5,5,5,4.33,4
Fall,2016,CANDACE SKIBBA,ML,82893,TCHG MODN LNG & CL I,A,Lect,5,8,62%,6.8,5,3.6,4.4,4.8,4.8,4.2,5,4.4,4.4
Fall,2016,"LITT, B. (co-taught)",ML,82893,TCHG MODN LNG & CL I,B,Lect,2,2,100%,5,5,5,5,5,5,5,5,5,5
Fall,2016,"AL MASAEED, K. (co-taught)",ML,82893,TCHG MODN LNG & CL I,B,Lect,2,2,100%,5,5,5,5,5,5,5,5,5,5
Spring,2016,CANDACE SKIBBA,ML,82894,TCHG MODRN LNG CLTR,A,Lect,6,8,75%,10.5,4.83,4.33,4.33,4.83,4.83,4.67,5,4.67,4.67
Spring,2016,ANDY NORMAN,PHI,80100,INTRO TO PHILOSOPHY,1,Lect,20,29,69%,8.65,4.9,4.6,4.5,4.25,4.7,4.75,4.85,4.75,4.5
Fall,2016,DERRICK GRAY,PHI,80100,INTRO TO PHILOSOPHY,1,Lect,21,45,47%,8.62,4.1,4,3.9,3.38,3.86,4.19,4.52,4,3.71
Spring,2016,DERRICK GRAY,PHI,80100,INTRO TO PHILOSOPHY,2,Lect,9,24,38%,6,4.78,4.67,4.67,4.22,4.78,4.67,4.67,4.67,4.56
Fall,2016,KONSTANTIN GENIN,PHI,80100,INTRO TO PHILOSOPHY,2,Lect,23,36,64%,6.57,4.39,3.96,4,3.7,4.36,4.22,4.61,4.35,4.13
Spring,2016,MARALEE HARRELL,PHI,80100,INTRO TO PHILOSOPHY,3,Lect,5,20,25%,5,4,4.4,4.6,3.6,3.4,4.2,4.8,4.2,4.2
Fall,2016,ANDY NORMAN,PHI,80100,INTRO TO PHILOSOPHY,3,Lect,26,36,72%,8,4.92,4.85,4.81,4.54,4.88,4.73,4.96,4.85,4.58
Summer,2016,KONSTANTIN GENIN,PHI,80100,INTRO TO PHILOSOPHY,S,Lect,6,8,75%,9,4.5,4,4,3.83,4,4.33,4.67,4,4
Spring,2016,Joel Smith,PHI,80101,FR SM: CYB AND PHILO,B,Lect,13,16,81%,6.38,5,5,5,5,5,5,5,5,5
Fall,2016,TEDDY SEIDENFELD,PHI,80104,FRSH SM: VOTING THRY,A,Lect,7,15,47%,4,5,4.43,4.43,4.86,4.71,4.86,5,4.71,4.71
Fall,2016,THOMAS WERNER,PHI,80107,FRESHMAN SEMINAR,A,Lect,9,16,56%,5.67,4.67,4.22,4.56,4.33,4.78,4.33,5,4.56,4.67
Spring,2016,REBECCA MORRIS,PHI,80110,NATURE MATHMTL REASN,A,Lect,17,22,77%,5.38,5,5,4.88,4.88,4.76,4.88,4.94,4.94,4.94
Summer,2016,sspeight,PHI,80110,NATURE MATHMTL REASN,S,Lect,1,3,33%,5,3,2,3,3,3,2,4,3,3
Spring,2016,TEDDY SEIDENFELD,PHI,80115,FR SM: QSSS,B,Lect,7,15,47%,3.29,4.86,3.43,4.14,4,4.71,4.29,4.86,4.14,3.86
Fall,2016,ROBERT CAVALIER,PHI,80130,INTRO TO ETHICS,A,Lect,17,27,63%,8.44,4.65,4.12,4.53,4.41,4.59,4.59,4.71,4.59,4.41
Summer,2016,Jacob jsteen1,PHI,80130,INTRO TO ETHICS,E,Lect,5,5,100%,12.2,4.8,4.75,5,4.5,5,5,5,5,4.75
Summer,2016,Jacob jsteen1,PHI,80130,INTRO TO ETHICS,U,Lect,3,8,38%,14.33,4.33,4.67,5,4.67,5,5,4.33,4.67,4.67
Spring,2016,ROBERT CAVALIER,PHI,80135,INTRO POLITC PHILOS,A,Lect,7,18,39%,8.86,4.29,3.71,4,4,4,4,4.14,3.86,3.71
Summer,2016,connorr,PHI,80135,INTRO POLITC PHILOS,S,Lect,2,5,40%,12.5,5,5,5,5,5,5,5,5,5
Spring,2016,AIDAN KESTIGIAN,PHI,80136,SOC STR PUB POL ETCS,A,Lect,18,20,90%,7.33,4.83,4.89,4.83,4.72,4.83,4.72,4.94,4.72,4.78
Spring,2016,"SPIRTES, P. (co-taught)",PHI,80150,NATURE OF REASON,1,Lect,22,49,45%,6,3.57,3.48,3.48,3.19,3.67,3.71,4.1,3.52,3.29
Spring,2016,"ZHANG, K. (co-taught)",PHI,80150,NATURE OF REASON,1,Lect,22,49,45%,6.35,4.18,3.73,3.68,3.59,3.82,3.59,4.45,3.45,3.36
Spring,2016,THOMAS WERNER,PHI,80180,NATURE OF LANGUAGE,1,Lect,51,87,59%,6.62,4.18,4.1,4.14,3.8,4.06,4.14,4.63,3.92,4.16
Fall,2016,MANDY SIMONS,PHI,80180,NATURE OF LANGUAGE,1,Lect,55,94,59%,6.36,4.27,4.15,4.22,3.8,4,4.15,4.49,4.04,3.96
Fall,2016,KEVIN KELLY,PHI,80201,EPISTEMOLOGY,A,Lect,2,3,67%,6.5,5,5,5,5,5,5,5,5,5
Spring,2016,REMKO HEESEN,PHI,80201,EPISTEMOLOGY,B,Lect,6,6,100%,7,4.17,4.33,4.17,4.33,3.83,4.33,4.67,4,3.83
Summer,2016,JOSEPH MCCOOL,PHI,80205,INTRO RATNAL CHOICE,E,Lect,3,5,60%,9,4.67,4,4.33,4.33,4.67,4,5,4.33,4.33
Spring,2016,MARALEE HARRELL,PHI,80208,CRITICAL THINKING,B,Lect,12,20,60%,6,3.92,3.75,3.83,3.67,3.75,3.92,4.17,3.83,3.5
Spring,2016,wnalls,PHI,80210,LOGIC AND PROOFS,A,Lect,9,19,47%,5.33,4.33,4,4,4,4.11,4,4.22,4.11,3.89
Fall,2016,MATE SZABO,PHI,80210,LOGIC AND PROOFS,A,Lect,8,19,42%,4.63,4.38,4.63,4.5,4.25,4.38,4.25,4.75,4.25,4.13
Spring,2016,wnalls,PHI,80210,LOGIC AND PROOFS,B,Lect,11,20,55%,5.27,4.09,4.45,4.5,3.64,3.64,4.36,4.64,4.36,4.09
Fall,2016,MATE SZABO,PHI,80210,LOGIC AND PROOFS,B,Lect,7,15,47%,6.71,3.86,4.14,4.14,4,3.71,3.57,4.29,3.43,3.43
Spring,2016,wnalls,PHI,80210,LOGIC AND PROOFS,C,Lect,8,18,44%,6.13,4.5,4.5,4.63,4.13,4.25,4.5,4.63,4.63,4.38
Fall,2016,MATE SZABO,PHI,80210,LOGIC AND PROOFS,C,Lect,3,8,38%,9,4,4.33,4,4,4,4.33,4.67,4.33,4
Spring,2016,ANDREW ZIPPERER,PHI,80210,LOGIC AND PROOFS,D,Lect,13,21,62%,5.46,4.46,3.85,4.08,3.69,3.85,3.92,4.69,4.08,3.54
Spring,2016,ANDREW ZIPPERER,PHI,80210,LOGIC AND PROOFS,E,Lect,14,22,64%,4.79,4.64,4.43,4.57,4.36,4.29,4.57,4.71,4.64,4.21
Spring,2016,ANDREW ZIPPERER,PHI,80210,LOGIC AND PROOFS,F,Lect,14,19,74%,5.86,4.86,4.57,4.57,4.36,4.57,4.5,4.79,4.57,4.36
Fall,2016,WILFRIED SIEG,PHI,80210,LOGIC AND PROOFS,G,Lect,7,7,100%,8.57,4.86,4.5,4.86,4.57,4.86,4.86,5,4.57,4.29
Fall,2016,"AVIGAD, J. (co-taught)",PHI,80211,LOGIC MATH INQUIRY,A,Lect,7,15,47%,6.5,5,5,5,4.86,4.86,4.86,5,5,5
Fall,2016,"LEWIS, R. (co-taught)",PHI,80211,LOGIC MATH INQUIRY,A,Lect,7,15,47%,6.71,5,5,5,5,4.86,4.86,5,4.86,4.86
Summer,2016,PATRICK WALSH,PHI,80212,ARGUMNTS LOGCL ANLYS,E,Lect,5,6,83%,17,5,5,4.8,4.6,4.6,5,5,4.8,4.8
Fall,2016,"GLYMOUR, C. (co-taught)",PHI,80223,CAUSATION AND PRBTY,A,Lect,6,11,55%,6,4.67,3.17,3,3.33,4.83,3.67,4.83,4.33,4.33
Fall,2016,"ZHANG, K. (co-taught)",PHI,80223,CAUSATION AND PRBTY,A,Lect,6,11,55%,6.5,4.67,3.5,3.83,4,4.83,3.83,4.83,4.33,4.33
Fall,2016,Joel Smith,PHI,80226,REVLTIONS IN SCIENCE,A,Lect,11,21,52%,6.36,4.73,4.91,4.91,4.82,4.73,4.73,4.91,4.64,4.45
Spring,2016,ALEX LONDON,PHI,80230,ETHICAL THEORY,A,Lect,10,17,59%,7.7,4.8,4.8,4.8,4.5,4.7,5,4.9,4.9,4.7
Fall,2016,DAVID GRAY,PHI,80230,ETHICAL THEORY,W,Lect,11,14,79%,9.91,4.36,4.64,4.73,4.18,4.55,4.64,3.91,4.45,4.36
Summer,2016,AIDAN KESTIGIAN,PHI,80241,ETHCL JUDG PROF LIFE,U,Lect,1,2,50%,8,4,4,3,4,4,4,5,4,4
Spring,2016,DERRICK GRAY,PHI,80244,ENVIRONMENTAL ETHICS,B,Lect,16,27,59%,7.06,4.27,3.73,3.8,3.27,4.07,4,4,4,3.87
Fall,2016,AIDAN KESTIGIAN,PHI,80247,ETHC GLBL ECONOMICS,A,Lect,7,10,70%,6.29,4.86,4.71,4.86,4.86,4.71,4.57,4.86,5,4.71
Fall,2016,ROBERT CAVALIER,PHI,80250,ANCIENT PHILOSOPHY,A,Lect,6,13,46%,6,4.83,4.67,4.83,4.67,4.83,4.83,4.83,4.83,4.67
Spring,2016,ROBERT CAVALIER,PHI,80253,CONTINENTAL PHILSPHY,B,Lect,7,10,70%,8.57,4.43,4.14,4.14,3.86,4.29,4.29,4.57,4.29,4.14
Fall,2016,DERRICK GRAY,PHI,80256,MODERN MORAL PHILOS,A,Lect,6,7,86%,7,4.83,5,5,3.67,4.67,4.83,5,4.83,4.83
Spring,2016,DAVID DANKS,PHI,80257,NIETZSCHE,B,Lect,11,17,65%,8.36,4.64,4.82,4.73,4.18,4.45,4.82,4.73,4.91,4.91
Fall,2016,CLARK GLYMOUR,PHI,80261,EMPIRICISM & RATNLM,A,Lect,3,15,20%,8,5,5,4.5,5,4,4,5,5,5
Fall,2016,WAYNE WU,PHI,80270,PHILOS OF MIND,A,Lect,5,10,50%,9.5,4.75,5,4.75,4.75,5,5,4.75,4.75,5
Summer,2016,Alex awmarkha,PHI,80270,PHILOS OF MIND,S,Lect,4,5,80%,11,5,4.75,4.5,5,4.75,4.75,5,5,5
Spring,2016,KEVIN KELLY,PHI,80276,PHILOSOPHY OF RELGN,B,Lect,13,24,54%,7.25,4.69,4.15,4.46,4.15,4.46,4.62,4.46,4.54,4.69
Fall,2016,THOMAS WERNER,PHI,80282,PHONETICS PHONOLGY I,A,Lect,4,9,44%,8,4.25,3.25,3.25,4.25,3.5,3.25,5,3.75,3.5
Fall,2016,BENJAMIN GEORGE,PHI,80284,INVENTED LANGUAGES,A,Lect,9,13,69%,7,4.56,3.78,4.22,4.44,4.33,4.33,4.67,4.11,4.67
Fall,2016,CHRISTINA BJORNDAHL,PHI,80286,INTRO MORPHOLOGY,A,Lect,1,3,33%,8,5,4,5,5,5,5,5,5,5
Spring,2016,BENJAMIN GEORGE,PHI,80287,HISTORICAL LINGUSTIC,A,Lect,4,7,57%,9.5,3.5,2.75,3,3.25,3,3.5,4.25,3.5,3
Spring,2016,MANDY SIMONS,PHI,80288,INTONATION,A4,Lect,3,5,60%,6,4.67,5,5,4.67,4,4.67,4.67,4.67,5
Spring,2016,DAVID DANKS,PHI,80292,LEARNING SCI PRNC,A3,Lect,2,7,29%,5,5,5,4.5,5,5,5,5,5,5
Fall,2016,TEDDY SEIDENFELD,PHI,80305,RATIONAL CHOICE,A,Lect,6,14,43%,5.5,4.67,3.83,3.67,3.67,4.17,4.17,4.83,4.17,3.83
Fall,2016,STEVEN AWODEY,PHI,80310,FORMAL LOGIC,A,Lect,18,36,50%,8.35,3.76,4,3.76,3.47,3.76,3.82,3.88,3.76,3.59
Spring,2016,WILFRIED SIEG,PHI,80311,UNDEC & INCOMPLTNS,1,Lect,49,83,59%,8.52,3.9,3.4,3.63,3.18,3.22,3.2,4.45,3.29,3
Fall,2016,ADAM BJORNDAHL,PHI,80315,MODAL LOGIC,A,Lect,3,5,60%,6,4.33,5,4.67,4.33,4.33,5,5,5,5
Spring,2016,"SCHEINES, R. (co-taught)",PHI,80321,CASTN LAW SOCL POLCY,B,Lect,13,25,52%,6.38,4.69,4,4.46,4.46,4.54,4.46,4.77,4.46,4.23
Spring,2016,"GENIN, K. (co-taught)",PHI,80321,CASTN LAW SOCL POLCY,B,Lect,13,25,52%,6.5,3.85,3.77,4,4,3.92,3.83,4.31,3.77,4.15
Fall,2016,KEVIN ZOLLMAN,PHI,80324,PHILOSOPHY ECONOMCS,A,Lect,14,18,78%,6.69,4.14,4.14,4.21,3.57,4.07,4.57,4.79,4.21,3.93
Fall,2016,DANIELLE WENNER,PHI,80334,SOC AND POL PHIL,A,Lect,9,11,82%,8,4.56,4.78,4.44,3.89,4.67,4.22,4.89,4.56,4.22
Fall,2016,ROBERT CAVALIER,PHI,80335,DELBTV DEMO:THRY PRC,A,Lect,3,5,60%,8,5,3.67,4.33,4.33,4.67,4.67,5,4.67,4.33
Spring,2016,DANIELLE WENNER,PHI,80336,PHILOSOPHY OF LAW,A,Lect,8,10,80%,8.75,4.75,4.75,4.75,4.88,5,4.75,5,4.88,4.88
Spring,2016,DANIELLE WENNER,PHI,80348,HLTH DVLPT HMN RGHTS,B,Lect,5,7,71%,8,5,5,5,4.8,5,5,5,5,5
Spring,2016,DAVID GRAY,PHI,80348,HLTH DVLPT HMN RGHTS,W,Lect,9,10,90%,10.67,4.89,4.89,4.67,5,5,5,4.89,4.89,5
Spring,2016,CHRISTINA BJORNDAHL,PHI,80382,PHONETICS PHONLGY II,B,Lect,5,8,62%,8.6,5,4.2,4.6,4.4,4.6,5,4.4,4.6,4.6
Spring,2016,MANDY SIMONS,PHI,80383,LANGUAGE IN USE,B,Lect,7,14,50%,8,4.43,4.14,4.57,4.43,4,4.57,4.29,4.29,4.14
Spring,2016,TEDDY SEIDENFELD,PHI,80405,GAME THEORY,A,Lect,16,38,42%,5.75,4.5,4.44,4.25,4.13,4.19,4.06,4.44,4.25,4.2
Spring,2016,JEREMY AVIGAD,PHI,80411,PROOF THEORY,B,Lect,1,4,25%,8,5,5,5,5,5,5,5,5,5
Fall,2016,DANIELLE WENNER,PHI,80449,EHPP PROJECT COURSE,A,Lect,2,4,50%,16,3.5,1.5,2,3,3.5,3.5,3,2.5,2
Spring,2016,PETER SPIRTES,PHI,80511,THESIS SEMINAR,A,Lect,2,3,67%,5,4,3,4,4.5,4,4.5,4.5,4.5,3
Fall,2016,"SIMONS, M. (co-taught)",PHI,80600,PHILOSOPHY CR SEMINR,A,Lect,2,9,22%,14,4.5,4.5,4.5,4.5,4,4.5,4.5,4.5,4.5
Fall,2016,"LONDON, A. (co-taught)",PHI,80600,PHILOSOPHY CR SEMINR,A,Lect,2,9,22%,14,4.5,4,4,4.5,4,4.5,4,4.5,4.5
Spring,2016,"SIMONS, M. (co-taught)",PHI,80602,PHILOSPY CORE SEM II,A,Lect,7,9,78%,11.43,4.86,4.57,4.43,4.71,4.43,4.43,4.57,4.57,4.29
Spring,2016,"LONDON, A. (co-taught)",PHI,80602,PHILOSPY CORE SEM II,A,Lect,7,9,78%,11.5,4.57,4.43,4.43,4.57,4.43,4.43,4.43,4.29,4.29
Fall,2016,ADAM BJORNDAHL,PHI,80603,FORMAL METHODS I,A1,Lect,7,11,64%,7.14,4.86,4.57,4.29,4.43,4.57,4.86,4.86,5,4.57
Fall,2016,STEVEN AWODEY,PHI,80610,FORMAL LOGIC,A,Lect,2,5,40%,11,4,4,4,4,4.5,3.5,3,4,4
Fall,2016,BENJAMIN GEORGE,PHI,80616,FORMAL METHODS II,A2,Lect,3,11,27%,7,4.67,4,4,4.33,4.33,4.67,5,4.33,4.33
Spring,2016,ADAM BJORNDAHL,PHI,80617,FORMAL METHODS III,A3,Lect,6,8,75%,8,4.83,5,5,4.83,4.83,4.83,4.83,4.83,4.67
Spring,2016,JEREMY AVIGAD,PHI,80618,TOPICS IN LOGIC I,A3,Lect,3,4,75%,16.33,5,5,5,5,5,5,5,5,5
Spring,2016,JEREMY AVIGAD,PHI,80619,TOPICS IN LOGIC II,A4,Lect,1,4,25%,8,5,4,5,5,5,4,5,5,5
Fall,2016,KEVIN ZOLLMAN,PHI,80624,PHILOSPHY ECONOMCS,A,Lect,1,4,25%,5,3,3,3,3,3,3,4,3,4
Spring,2016,TEDDY SEIDENFELD,PHI,80705,GAME THEORY,A,Lect,1,2,50%,2,5,5,5,5,5,4,5,4,4
Spring,2016,JEREMY AVIGAD,PHI,80711,PROOF THEORY,B,Lect,3,5,60%,16.33,5,5,5,5,5,5,5,5,5
Fall,2016,JONAS FREY,PHI,80713,CATEGORY THEORY,A,Lect,2,5,40%,19,5,4,4,4.5,4.5,4,4.5,3.5,5
Spring,2016,PETER SPIRTES,PHI,80811,THESIS SEMINAR,A,Lect,3,7,43%,3,4.67,4.33,4.33,4.67,4.33,4.33,4.33,4.33,3.67
Fall,2016,KUN ZHANG,PHI,80816,CAUSALITY & LEARNING,A,Lect,3,7,43%,6,5,5,5,5,5,5,5,4.67,5
Spring,2016,ULRIK BUCHHOLTZ,PHI,80818,SEM TOPICS IN LOGIC,B,Lect,2,7,29%,5,4,5,4,4,5,4,5,4.5,4
Fall,2016,KEVIN KELLY,PHI,80821,SEMR ON FRML EPISMGY,A,Lect,1,3,33%,17,5,2,4,5,4,4,5,4,4
Spring,2016,ADAM BJORNDAHL,PHI,80821,SEMR ON FRML EPISMGY,B,Lect,4,8,50%,6.5,4.5,4.25,4.25,4,4.25,4.75,4.75,4.75,4.5
Fall,2016,"KOTOVSKY, K. (co-taught)",PSY,85102,INTRO TO PSYCHOLOGY,1,Lect,93,148,63%,7.31,3.35,3.33,3.32,2.75,3.38,2.98,3.89,2.75,3.05
Fall,2016,"MANKE, K. (co-taught)",PSY,85102,INTRO TO PSYCHOLOGY,1,Lect,93,148,63%,7.21,4.51,4.29,4.35,3.98,4.46,4.59,4.51,4.52,3.97
Summer,2016,CHANTE BOYD,PSY,85102,INTRO TO PSYCHOLOGY,E,Lect,5,7,71%,17,4.4,4.4,4.4,3.8,4,4.4,4.8,4.2,4.6
Summer,2016,CHANTE BOYD,PSY,85102,INTRO TO PSYCHOLOGY,U,Lect,5,8,62%,12.2,4.8,5,4.8,4.4,5,4.8,4.8,4.8,4.6
Spring,2016,JOYCE OATES,PSY,85102,INTRO TO PSYCHOLOGY,W,Lect,37,47,79%,7.39,3.78,3.81,3.81,3.59,3.83,3.81,4.51,3.54,3.62
Fall,2016,JOYCE OATES,PSY,85102,INTRO TO PSYCHOLOGY,W,Lect,29,37,78%,7.22,4.62,4.76,4.66,4.48,4.62,4.69,4.9,4.62,4.52
Spring,2016,KENNETH KOTOVSKY,PSY,85112,FR SM PROBLEM SOLVNG,A,Lect,11,14,79%,8.27,3.36,2.55,2.55,3.1,3.64,3.09,3.55,2.82,2.64
Fall,2016,LYNNE REDER,PSY,85131,MEM & MEM ILLUSIONS,A,Lect,8,13,62%,5,4.5,3.13,3.25,3.13,4,3.25,4.25,3.13,3.25
Spring,2016,ERIK THIESSEN,PSY,85211,COGNTV PSYCHOLOGY,A,Lect,98,179,55%,7.33,4.56,4.49,4.47,3.89,4.43,4.51,4.61,4.46,4.23
Fall,2016,ERIK THIESSEN,PSY,85211,COGNTV PSYCHOLOGY,A,Lect,63,130,48%,7.85,4.66,4.63,4.53,3.94,4.44,4.61,4.79,4.66,4.44
Spring,2016,CRISTA CRITTENDEN,PSY,85211,COGNTV PSYCHOLOGY,W,Lect,36,55,65%,6.8,4.86,4.81,4.72,4.72,4.81,4.83,4.94,4.94,4.89
Fall,2016,JOHN ANDERSON,PSY,85213,HMN INF PRO ART INTL,A,Lect,8,18,44%,7.63,3,4.25,4.13,3.63,4.5,4.25,4,4.13,3.75
Fall,2016,LORI HOLT,PSY,85219,BIOL FOUN OF BEHAV,A,Lect,60,93,65%,6.45,4.75,4.75,4.65,4.28,4.65,4.53,4.82,4.53,4.47
Spring,2016,SHARON CARVER,PSY,85221,PRINC CHILD DVLPMNT,A,Lect,18,42,43%,7.83,4.94,4.22,4.5,4.78,4.61,4.33,4.89,4.33,4.17
Fall,2016,DAVID RAKISON,PSY,85221,PRINC CHILD DVLPMNT,A,Lect,57,74,77%,6.25,4.67,4.71,4.6,4.19,4.74,4.77,4.7,4.6,4.48
Spring,2016,CHANTE BOYD,PSY,85241,SOCIAL PSYCHOLOGY,A,Lect,102,196,52%,5.99,4.6,4.65,4.62,4.27,4.69,4.72,4.62,4.67,4.6
Fall,2016,CHANTE BOYD,PSY,85241,SOCIAL PSYCHOLOGY,A,Lect,88,186,47%,6.1,4.2,4.52,4.33,3.84,4.3,4.38,4.24,4.26,4.2
Spring,2016,VICKI HELGESON,PSY,85241,SOCIAL PSYCHOLOGY,B,Lect,75,82,91%,6.34,4.31,4.2,4.19,3.97,4.24,4.31,4.45,4.13,3.97
Summer,2016,CHANTE BOYD,PSY,85241,SOCIAL PSYCHOLOGY,E,Lect,2,4,50%,12.5,4.5,4.5,4.5,4,5,5,5,4.5,4.5
Summer,2016,CHANTE BOYD,PSY,85241,SOCIAL PSYCHOLOGY,U,Lect,4,11,36%,3.5,4.75,5,5,4.75,4.75,5,5,5,4.75
Fall,2016,CRISTA CRITTENDEN,PSY,85241,SOCIAL PSYCHOLOGY,W,Lect,46,57,81%,7.18,4.96,4.91,4.87,4.78,4.91,4.89,4.96,4.96,4.96
Fall,2016,JOYCE OATES,PSY,85241,SOCIAL PSYCHOLOGY,X,Lect,6,16,38%,8,4.5,4.67,4.5,4.17,4.17,4.5,5,4.67,4.67
Spring,2016,NICK WILLIAMS,PSY,85251,PERSONALITY,A,Lect,116,260,45%,4.26,4.28,4.53,4.47,4.02,4.45,4.48,4.57,4.43,4.38
Fall,2016,KASEY CRESWELL,PSY,85261,ABNORMAL PSYCHOLOGY,A,Lect,53,58,91%,6.65,4.53,4.64,4.6,3.79,4.72,4.66,4.7,4.51,4.38
Fall,2016,BETH CHRISTIANO,PSY,85281,INTRO TO CLINICAL,A,Lect,9,17,53%,6,4.22,4,4.22,4,4.44,4.44,4.67,4.22,4.11
Spring,2016,ERIK THIESSEN,PSY,85294,TEACH ASSISTANTSHIP,A,Lect,1,3,33%,5,5,5,5,4,5,5,5,5,5
Spring,2016,LYNNE REDER,PSY,85310,RSCH MTHD COG PSY,A,Lect,16,25,64%,6.69,3.19,2.5,2.5,2.5,2.94,2.44,2.94,2.31,2.44
Fall,2016,LAURIE HELLER,PSY,85310,RSCH MTHD COG PSY,A,Lect,13,20,65%,8.23,4.46,4.23,4.15,4.54,4.15,4,4.46,4.15,4.15
Spring,2016,STEPHANIE SILER,PSY,85320,RSCH MTHD DEV PSYCH,A,Lect,13,18,72%,8.69,3.54,3.23,2.69,3.15,3.23,3.15,4,2.77,3
Fall,2016,ANNA FISHER,PSY,85320,RSCH MTHD DEV PSYCH,A,Lect,7,9,78%,8.86,4.57,4.29,4,4.29,4.43,4.43,4.43,4.29,4
Spring,2016,MICHAEL SCHEIER,PSY,85340,RSCH MTHDS SOC PSY,A,Lect,10,21,48%,7.1,4.1,3.2,3.2,3.7,3.9,3.6,4.9,3.8,3.6
Fall,2016,JOHN CRESWELL,PSY,85340,RSCH MTHDS SOC PSY,A,Lect,8,8,100%,9.13,4.88,4.13,4.5,4.43,4.75,4.63,4.75,4.63,4.38
Spring,2016,BRITTANY JAKUBIAK,PSY,85340,RSCH MTHDS SOC PSY,B,Lect,15,17,88%,7.2,4.93,4.87,5,5,4.87,5,4.8,4.87,4.67
Fall,2016,BRITTANY JAKUBIAK,PSY,85340,RSCH MTHDS SOC PSY,B,Lect,10,15,67%,7,4.8,4.7,4.7,4.7,4.8,4.6,4.8,4.7,4.7
